Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
2010-02-12,6.0367841720581055,5.982999801635742,13.308387756347656,21.027069091796875,0.3978131115436554,7.156428813934326,5.982999801635742,13.341341018676758,27.93000030517578,0.4337500035762787,7.2014288902282715,5.997000217437744,13.442192077636719,28.059999465942383,0.4424999952316284,6.982142925262451,5.875,13.275775909423828,27.579999923706055,0.4202499985694885,7.075356960296631,5.94950008392334,13.3375883102417,27.809999465942383,0.42500001192092896,655468800,161470000,91096812,81117200,780212000
2010-02-16,6.12777042388916,5.876500129699707,13.512587547302246,21.443077087402344,0.40515029430389404,7.264286041259766,5.876500129699707,13.546046257019043,28.350000381469727,0.4417499899864197,7.2746429443359375,6.025000095367432,13.616867065429688,28.3700008392334,0.44350001215934753,7.197143077850342,5.859000205993652,13.370870590209961,28.020000457763672,0.43424999713897705,7.2121429443359375,6.002999782562256,13.435185432434082,28.1299991607666,0.43950000405311584,543737600,178654000,146029824,51935600,457024000
2010-02-17,6.102161407470703,5.815499782562256,13.435450553894043,21.62460708618164,0.40904825925827026,7.23392915725708,5.815499782562256,13.468718528747559,28.59000015258789,0.44600000977516174,7.296785831451416,5.856500148773193,13.598599433898926,28.649999618530273,0.44749999046325684,7.1735711097717285,5.777500152587891,13.453703880310059,28.360000610351562,0.4332500100135803,7.292500019073486,5.853499889373779,13.56356430053711,28.530000686645508,0.44725000858306885,436396800,178896000,81106812,45882900,876560000
2010-02-18,6.113608360290527,5.9039998054504395,13.560516357421875,21.91202735900879,0.3822215497493744,7.247499942779541,5.9039998054504395,13.594094276428223,28.969999313354492,0.4167500138282776,7.28178596496582,5.92549991607666,13.63888931274414,29.030000686645508,0.42375001311302185,7.175714015960693,5.741000175476074,13.416916847229004,28.510000228881836,0.40525001287460327,7.201070785522461,5.791999816894531,13.45195198059082,28.59000015258789,0.42149999737739563,422825200,196002000,93382524,42856500,1515508000
2010-02-19,6.075648784637451,5.875999927520752,13.499106407165527,21.76075553894043,0.38015809655189514,7.202499866485596,5.875999927520752,13.532532691955566,28.770000457763672,0.41449999809265137,7.257143020629883,5.954500198364258,13.614363670349121,28.920000076293945,0.4194999933242798,7.182499885559082,5.849999904632568,13.506006240844727,28.690000534057617,0.4124999940395355,7.209286212921143,5.895500183105469,13.526777267456055,28.790000915527344,0.41499999165534973,415469600,142312000,102021876,44451800,510548000
2010-02-22,6.037991046905518,5.9004998207092285,13.550031661987305,21.73049545288086,0.3808458745479584,7.1578569412231445,5.9004998207092285,13.58358383178711,28.729999542236328,0.4152500033378601,7.232142925262451,5.948500156402588,13.701201438903809,28.940000534057617,0.42250001430511475,7.11392879486084,5.809000015258789,13.538538932800293,28.649999618530273,0.4124999940395355,7.226428985595703,5.868500232696533,13.697446823120117,28.84000015258789,0.41624999046325684,390563600,136146000,85698216,36707100,458084000
2010-02-23,5.936765193939209,5.861999988555908,13.357065200805664,21.427955627441406,0.3716743588447571,7.0378570556640625,5.861999988555908,13.39013957977295,28.329999923706055,0.40525001287460327,7.190357208251953,5.962500095367432,13.604353904724121,28.829999923706055,0.4182499945163727,6.989643096923828,5.825500011444092,13.320570945739746,28.09000015258789,0.4009999930858612,7.142857074737549,5.9004998207092285,13.58858871459961,28.68000030517578,0.4165000021457672,575094800,141364000,114789096,52266200,489764000
2010-02-24,6.045219898223877,5.986000061035156,13.26719856262207,21.65486717224121,0.3794700801372528,7.166429042816162,5.986000061035156,13.300049781799316,28.6299991607666,0.4137499928474426,7.194285869598389,5.989999771118164,13.47447395324707,28.790000915527344,0.4177500009536743,7.065713882446289,5.857500076293945,13.276025772094727,28.3799991607666,0.4074999988079071,7.0796427726745605,5.8979997634887695,13.362862586975098,28.520000457763672,0.4087499976158142,460566400,147798000,92970936,43165900,445868000
2010-02-25,6.085590362548828,5.909999847412109,13.14138412475586,21.63216781616211,0.37603089213371277,7.214285850524902,5.909999847412109,13.173924446105957,28.600000381469727,0.4099999964237213,7.244999885559082,5.916999816894531,13.225475311279297,28.649999618530273,0.41100001335144043,7.03178596496582,5.792500019073486,13.013012886047363,28.020000457763672,0.39399999380111694,7.049285888671875,5.9085001945495605,13.191190719604492,28.270000457763672,0.40424999594688416,665126000,190668000,132235632,48735300,576972000
2010-02-26,6.164522647857666,5.920000076293945,13.150619506835938,21.68511962890625,0.37144505977630615,7.307857036590576,5.920000076293945,13.183182716369629,28.670000076293945,0.4050000011920929,7.327499866485596,5.971499919891357,13.30705738067627,28.850000381469727,0.41100001335144043,7.214285850524902,5.849999904632568,13.100099563598633,28.510000228881836,0.4025000035762787,7.2278571128845215,5.894000053405762,13.198698997497559,28.649999618530273,0.40799999237060547,507460800,114432000,81890028,40370600,393396000
2010-03-01,6.296176910400391,6.2270002365112305,13.297654151916504,21.94984245300293,0.38634878396987915,7.463929176330566,6.2270002365112305,13.330580711364746,29.020000457763672,0.42124998569488525,7.482142925262451,6.232999801635742,13.345596313476562,29.049999237060547,0.4232499897480011,7.337500095367432,5.876500129699707,13.206707000732422,28.530000686645508,0.4020000100135803,7.348214149475098,5.934999942779541,13.243243217468262,28.770000457763672,0.40525001287460327,550093600,265930000,89426484,43805400,555868000
2010-03-02,6.291958808898926,6.276500225067139,13.506595611572266,21.52627944946289,0.3861194849014282,7.458929061889648,6.276500225067139,13.540040016174316,28.459999084472656,0.42100000381469727,7.5296430587768555,6.367499828338623,13.655155181884766,29.299999237060547,0.43024998903274536,7.419285774230957,6.239999771118164,13.388639450073242,28.239999771118164,0.4180000126361847,7.497499942779541,6.250500202178955,13.400400161743164,29.079999923706055,0.42500001192092896,566546400,241950000,174097728,93123900,538648000
2010-03-03,6.3064188957214355,6.29449987411499,13.612939834594727,21.52627944946289,0.38130447268486023,7.476070880889893,6.29449987411499,13.646647453308105,28.459999084472656,0.41574999690055847,7.495357036590576,6.3470001220703125,13.716716766357422,28.610000610351562,0.4257499873638153,7.42642879486084,6.221499919891357,13.494745254516602,28.350000381469727,0.41225001215934753,7.4621429443359375,6.269999980926514,13.572572708129883,28.510000228881836,0.4235000014305115,372052800,128808000,123452424,48442100,399300000
2010-03-04,6.347994327545166,6.426499843597412,13.844347953796387,21.65486717224121,0.3819922208786011,7.525356769561768,6.426499843597412,13.878628730773926,28.6299991607666,0.4165000021457672,7.5328569412231445,6.442500114440918,13.917166709899902,28.649999618530273,0.4207499921321869,7.451070785522461,6.278500080108643,13.668668746948242,28.270000457763672,0.4112499952316284,7.474286079406738,6.298999786376953,13.676176071166992,28.459999084472656,0.41749998927116394,366041200,150194000,127224648,42890600,557396000
2010-03-05,6.596238136291504,6.445499897003174,14.084493637084961,21.62460708618164,0.39368587732315063,7.819643020629883,6.445499897003174,14.119368553161621,28.59000015258789,0.42925000190734863,7.846428871154785,6.472499847412109,14.20595645904541,28.68000030517578,0.4322499930858612,7.6653571128845215,6.353499889373779,14.01151180267334,28.420000076293945,0.41350001096725464,7.67642879486084,6.456500053405762,14.047798156738281,28.65999984741211,0.41350001096725464,899620400,135386000,156331512,56001800,632832000
2010-03-08,6.600155353546143,6.505499839782715,14.04130744934082,21.65486717224121,0.3879537582397461,7.824285984039307,6.505499839782715,14.076075553894043,28.6299991607666,0.4230000078678131,7.86035680770874,6.542500019073486,14.143644332885742,28.93000030517578,0.4307500123977661,7.794642925262451,6.385499954223633,14.039289474487305,28.5,0.42124998569488525,7.857500076293945,6.414999961853027,14.133633613586426,28.520000457763672,0.429500013589859,429889600,112118000,95360544,39414500,439312000
2010-03-09,6.71885347366333,6.440999984741211,13.984142303466797,21.783437728881836,0.4023987948894501,7.965000152587891,6.440999984741211,14.018769264221191,28.799999237060547,0.4387499988079071,8.035714149475098,6.540500164031982,14.130631446838379,29.110000610351562,0.4429999887943268,7.78178596496582,6.398499965667725,13.92642593383789,28.549999237060547,0.4269999861717224,7.796785831451416,6.479499816894531,14.010259628295898,28.559999465942383,0.4272499978542328,920259200,121416000,126936936,50271600,830832000
2010-03-10,6.773683547973633,6.5254998207092285,14.390044212341309,21.91202735900879,0.4033159613609314,8.029999732971191,6.5254998207092285,14.425676345825195,28.969999313354492,0.43974998593330383,8.052857398986816,6.558499813079834,14.476977348327637,29.110000610351562,0.44449999928474426,7.971428871154785,6.423999786376953,14.069318771362305,28.799999237060547,0.4372499883174896,7.993928909301758,6.45550012588501,14.108107566833496,28.860000610351562,0.4375,596218000,112514000,225969804,44891400,418520000
2010-03-11,6.793567657470703,6.678999900817871,14.507121086120605,22.07086181640625,0.3941444158554077,8.053570747375488,6.678999900817871,14.54304313659668,29.18000030517578,0.429749995470047,8.053570747375488,6.681000232696533,14.669919967651367,29.190000534057617,0.4377500116825104,7.975714206695557,6.51800012588501,14.369368553161621,28.850000381469727,0.42800000309944153,7.996786117553711,6.522500038146973,14.370870590209961,28.889999389648438,0.4362500011920929,405700400,144816000,169162668,35349700,540660000
2010-03-12,6.826706409454346,6.591000080108643,14.467179298400879,22.138938903808594,0.3955201804637909,8.092857360839844,6.591000080108643,14.503003120422363,29.270000457763672,0.4312500059604645,8.133213996887207,6.710000038146973,14.721721649169922,29.3799991607666,0.43575000762939453,8.0625,6.559000015258789,14.49349308013916,29.040000915527344,0.42899999022483826,8.120356559753418,6.710000038146973,14.718217849731445,29.31999969482422,0.4345000088214874,416323600,123016000,110025864,31700200,520352000
2010-03-15,6.743558406829834,6.55649995803833,14.058782577514648,22.154067993164062,0.39345666766166687,7.994286060333252,6.55649995803833,14.09359359741211,29.290000915527344,0.42899999022483826,8.053570747375488,6.599999904632568,14.250500679016113,29.3700008392334,0.4350000023841858,7.8660712242126465,6.43149995803833,13.91391372680664,29.010000228881836,0.42500001192092896,8.049285888671875,6.585000038146973,14.181180953979492,29.18000030517578,0.4307500123977661,493502800,126584000,185969844,37512000,358904000
2010-03-16,6.761934757232666,6.5894999504089355,14.109207153320312,22.214570999145508,0.40721395611763,8.016071319580078,6.5894999504089355,14.144144058227539,29.3700008392334,0.4440000057220459,8.03499984741211,6.614500045776367,14.224724769592285,29.489999771118164,0.4465000033378601,7.946785926818848,6.525000095367432,14.03303337097168,29.200000762939453,0.4284999966621399,8.006428718566895,6.561999797821045,14.059809684753418,29.420000076293945,0.42875000834465027,446908000,82650000,137122740,36723500,664988000
2010-03-17,6.751993656158447,6.566999912261963,14.118194580078125,22.411226272583008,0.4150095283985138,8.00428581237793,6.566999912261963,14.153153419494629,29.6299991607666,0.45249998569488525,8.087499618530273,6.634500026702881,14.300551414489746,29.8700008392334,0.4584999978542328,7.973928928375244,6.560999870300293,14.120369911193848,29.399999618530273,0.4465000033378601,8.032142639160156,6.620500087738037,14.221721649169922,29.5,0.4465000033378601,450956800,87176000,132731136,50385700,651168000
2010-03-18,6.767961502075195,6.638000011444092,14.139163970947266,22.39609718322754,0.40033528208732605,8.023214340209961,6.638000011444092,14.174174308776855,29.610000610351562,0.43650001287460327,8.035714149475098,6.642499923706055,14.225225448608398,29.719999313354492,0.453249990940094,7.950356960296631,6.521999835968018,14.088088035583496,29.5,0.4325000047683716,8.003570556640625,6.551000118255615,14.132131576538086,29.6299991607666,0.453249990940094,342109600,100426000,71016912,43845200,740964000
2010-03-19,6.6956562995910645,6.517499923706055,13.979398727416992,22.3809814453125,0.3955201804637909,7.9375,6.517499923706055,14.01401424407959,29.59000015258789,0.4312500059604645,8.044285774230957,6.685500144958496,14.214214324951172,29.899999618530273,0.4442499876022339,7.901071071624756,6.482999801635742,13.945945739746094,29.350000381469727,0.4257499873638153,8.028214454650879,6.685500144958496,14.01401424407959,29.760000228881836,0.4429999887943268,559445600,178100000,191576232,81332100,584612000
2010-03-22,6.770971775054932,6.523499965667725,13.916990280151367,22.388545989990234,0.40194016695022583,8.026785850524902,6.523499965667725,13.951451301574707,29.600000381469727,0.43825000524520874,8.071429252624512,6.547999858856201,14.18543529510498,29.700000762939453,0.4399999976158142,7.862500190734863,6.432000160217285,13.870870590209961,29.389999389648438,0.4257499873638153,7.873929023742676,6.510000228881836,13.916666984558105,29.5,0.4257499873638153,456419600,107668000,160031808,37718200,435336000
2010-03-23,6.879727840423584,6.4629998207092285,13.704803466796875,22.60032081604004,0.41019460558891296,8.15571403503418,6.4629998207092285,13.738739013671875,29.8799991607666,0.44725000858306885,8.170714378356934,6.546999931335449,13.971721649169922,29.899999618530273,0.4494999945163727,8.003570556640625,6.403500080108643,13.56356430053711,29.40999984741211,0.43849998712539673,8.058570861816406,6.54449987411499,13.939940452575684,29.59000015258789,0.4415000081062317,602431200,84262000,219831948,42026600,493612000
2010-03-24,6.910158157348633,6.4019999504089355,13.912747383117676,22.426355361938477,0.3964373469352722,8.19178581237793,6.4019999504089355,13.947196960449219,29.649999618530273,0.4322499930858612,8.221428871154785,6.46999979019165,14.010259628295898,29.850000381469727,0.44475001096725464,8.125356674194336,6.360000133514404,13.506006240844727,29.600000381469727,0.43149998784065247,8.130000114440918,6.432000160217285,13.651400566101074,29.719999313354492,0.44350001215934753,597780400,93928000,262345392,33987700,436252000
2010-03-25,6.828213691711426,6.736499786376953,14.05129337310791,22.698654174804688,0.3975837230682373,8.094642639160156,6.736499786376953,14.08608627319336,30.010000228881836,0.4334999918937683,8.248929023742676,6.8454999923706055,14.314313888549805,30.56999969482422,0.4412499964237213,8.08035659790039,6.4019999504089355,13.980480194091797,29.799999237060547,0.4325000047683716,8.247142791748047,6.456999778747559,13.98948860168457,29.829999923706055,0.43849998712539673,542284400,324192000,157078764,73168700,495184000
2010-03-26,6.956252574920654,6.752999782562256,14.046549797058105,22.43392562866211,0.3975837230682373,8.246429443359375,6.752999782562256,14.081331253051758,29.65999984741211,0.4334999918937683,8.283928871154785,6.8495001792907715,14.198948860168457,30.200000762939453,0.4417499899864197,8.162500381469727,6.688000202178955,14.014514923095703,29.59000015258789,0.4300000071525574,8.176786422729492,6.744999885559082,14.145895957946777,30.09000015258789,0.4372499883174896,640875200,131314000,107740152,55595500,344676000
